202,Luke 6:27-30,"27 But I say unto you which hear, Love your enemies, do good to them which hate you,
28 Bless them that curse you, and pray for them which despitefully use you.
29 And unto him that smiteth thee on the one cheek offer also the other; and him that taketh away thy cloke forbid not to take thy coat also.
30 Give to every man that asketh of thee; and of him that taketh away thy goods ask them not again.","27 ""To you who are ready for the truth, I say this: Love your enemies. Let them bring out the best in you, not the worst. 28 When someone gives you a hard time, respond with the energies of prayer for that person. 29 If someone slaps you in the face, stand there and take it. If someone grabs your shirt, giftwrap your best coat and make a present of it. 30 If someone takes unfair advantage of you, use the occasion to practice the servant life. No more tit-for-tat stuff. Live generously.","27 But I say to you who are listening now to Me: [in order to heed, make it a practice to] love your enemies, treat well (do good to, act nobly toward) those who detest you and pursue you with hatred,
28 Invoke blessings upon and pray for the happiness of those who curse you, implore God's blessing (favor) upon those who abuse you [who revile, reproach, disparage, and high-handedly misuse you].
29 To the one who strikes you on the jaw or cheek, offer the other jaw or cheek also; and from him who takes away your outer garment, do not withhold your undergarment as well.
30 Give away to everyone who begs of you [who is in want of necessities], and of him who takes away from you your goods, do not demand or require them back again.",enemies,no
203,Proverbs 24:17,"Rejoice not when your enemy falls, and let not your heart be glad when he stumbles or is overthrown","Don't laugh when your enemy falls;
don't crow over his collapse.","Rejoice not when your enemy falls, and let not your heart be glad when he stumbles or is overthrown",enemies,no
204,Romans 12:20,"Therefore if thine enemy hunger, feed him; if he thirst, give him drink: for in so doing thou shalt heap coals of fire on his head.","Our Scriptures tell us that if you see your enemy hungry, go buy that person lunch, or if he's thirsty, get him a drink. Your generosity will surprise him with goodness.","But if your enemy is hungry, feed him; if he is thirsty, give him drink; for by so doing you will heap burning coals upon his head.",enemies,no
205,Deuteronomy 20:1,"When thou goest out to battle against thine enemies, and seest horses, and chariots, and a people more than thou, be not afraid of them: for the Lord thy God is with thee, which brought thee up out of the land of Egypt.","When you go to war against your enemy and see horses and chariots and soldiers far outnumbering you, do not recoil in fear of them; God, your God, who brought you up out of Egypt is with you.","WHEN YOU go forth to battle against your enemies and see horses and chariots and an army greater than your own, do not be afraid of them, for the Lord your God, Who brought you out of the land of Egypt, is with you.",enemies,no
206,Psalms 138:7,"Though I walk in the midst of trouble, thou wilt revive me: thou shalt stretch forth thine hand against the wrath of mine enemies, and thy right hand shall save me.","When I walk into the thick of trouble,
keep me alive in the angry turmoil.
With one hand
strike my foes,
With your other hand
save me.","Though I walk in the midst of trouble, You will revive me; You will stretch forth Your hand against the wrath of my enemies, and Your right hand will save me.",enemies,no
207,Proverbs 16:7,"When a man's ways please the Lord, he maketh even his enemies to be at peace with him.","When God approves of your life,
even your enemies will end up shaking your hand.","When a man's ways please the Lord, He makes even his enemies to be at peace with him.",enemies,no
208,1 Peter 3:9,"Not rendering evil for evil, or railing for railing: but contrariwise blessing; knowing that ye are thereunto called, that ye should inherit a blessing.","That goes for all of you, no exceptions. No retaliation. No sharp-tongued sarcasm. Instead, bless — that's your job, to bless. You'll be a blessing and also get a blessing.","Never return evil for evil or insult for insult (scolding, tongue-lashing, berating), but on the contrary blessing [praying for their welfare, happiness, and protection, and truly pitying and loving them]. For know that to this you have been called, that you may yourselves inherit a blessing [from God — that you may obtain a blessing as heirs, bringing welfare and happiness and protection].",enemies,no
209,Psalms 37:1-3,"1 Fret not thyself because of evildoers, neither be thou envious against the workers of iniquity.
2 For they shall soon be cut down like the grass, and wither as the green herb.
3 Trust in the Lord, and do good; so shalt thou dwell in the land, and verily thou shalt be fed.","1 Don't bother your head with braggarts
or wish you could succeed like the wicked. 
2 In no time they'll shrivel like grass clippings
and wilt like cut flowers in the sun.
3 Get insurance with God and do a good deed,
settle down and stick to your last.","1 FRET NOT yourself because of evildoers, neither be envious against those who work unrighteousness (that which is not upright or in right standing with God).
2 For they shall soon be cut down like the grass, and wither as the green herb.
3 Trust (lean on, rely on, and be confident) in the Lord and do good; so shall you dwell in the land and feed surely on His faithfulness, and truly you shall be fed.",enemies,no
210,Exodus 23:22,"But if thou shalt indeed obey his voice, and do all that I speak; then I will be an enemy unto thine enemies, and an adversary unto thine adversaries.","But if you obey him and do everything I tell you, I'll be an enemy to your enemies, I'll fight those who fight you.","But if you will indeed listen to and obey His voice and all that I speak, then I will be an enemy to your enemies and an adversary to your adversaries.",enemies,no
211,Leviticus 26:6,"And I will give peace in the land, and ye shall lie down, and none shall make you afraid: and I will rid evil beasts out of the land, neither shall the sword go through your land.",I'll make the country a place of peace - you'll be able to go to sleep at night without fear; I'll get rid of the wild beasts; I'll eliminate war.,"I will give peace in the land; you shall lie down and none shall fill you with dread or make you afraid; and I will clear ferocious (wild) beasts out of the land, and no sword shall go through your land.",enemies,no
212,Romans 5:10,"For if, when we were enemies, we were reconciled to God by the death of his Son, much more, being reconciled, we shall be saved by his life.","If, when we were at our worst, we were put on friendly terms with God by the sacrificial death of his Son, now that we're at our best, just think of how our lives will expand and deepen by means of his resurrection life!","For if while we were enemies we were reconciled to God through the death of His Son, it is much more [certain], now that we are reconciled, that we shall be saved (daily delivered from sin's dominion) through His [resurrection] life.",enemies,no
213,Colossians 1:21-22,"21 And you, that were sometime alienated and enemies in your mind by wicked works, yet now hath he reconciled
22 In the body of his flesh through death, to present you holy and unblameable and unreproveable in his sight:
","21 You yourselves are a case study of what he does. At one time you all had your backs turned to God, thinking rebellious thoughts of him, giving him trouble every chance you got.
22 But now, by giving himself completely at the Cross, actually dying for you, Christ brought you over to God's side and put your lives together, whole and holy in his presence.","21 And although you at one time were estranged and alienated from Him and were of hostile attitude of mind in your wicked activities, 
22 Yet now has [Christ, the Messiah] reconciled [you to God] in the body of His flesh through death, in order to present you holy and faultless and irreproachable in His [the Father's] presence.",enemies,no
214,1 Corinthians 13:6,"Rejoiceth not in iniquity, but rejoiceth in the truth;","Doesn't revel when others grovel,
Takes pleasure in the flowering of truth,","It does not rejoice at injustice and unrighteousness, but rejoices when right and truth prevail.",evil,no
215,Romans 12:21,"Be not overcome of evil, but overcome evil with good.",Don't let evil get the best of you; get the best of evil by doing good.,"Do not let yourself be overcome by evil, but overcome (master) evil with good.",evil,no
216,Ephesians 6:11,"Put on the whole armour of God, that ye may be able to stand against the wiles of the devil.","So take everything the Master has set out for you, well-made weapons of the best materials. And put them to use so you will be able to stand up to everything the Devil throws your way.","Put on God's whole armor [the armor of a heavy-armed soldier which God supplies], that you may be able successfully to stand up against [all] the strategies and the deceits of the devil.",evil,no
217,Psalms 121:7-8,"7 The Lord shall preserve thee from all evil: he shall preserve thy soul.
8 The Lord shall preserve thy going out and thy coming in from this time forth, and even for evermore.","7 God guards you from every evil,
he guards your very life. 
8 He guards you when you leave and when you return,
he guards you now, he guards you always.","7 The Lord shall preserve thee from all evil: he shall preserve thy soul.
8 The Lord shall preserve thy going out and thy coming in from this time forth, and even for evermore.",evil,no
218,Ephesians 6:12,"For we wrestle not against flesh and blood, but against principalities, against powers, against the rulers of the darkness of this world, against spiritual wickedness in high places.","This is no afternoon athletic contest that we'll walk away from and forget about in a couple of hours. This is for keeps, a life-or-death fight to the finish against the Devil and all his angels.","For we are not wrestling with flesh and blood [contending only with physical opponents], but against the despotisms, against the powers, against [the master spirits who are] the world rulers of this present darkness, against the spirit forces of wickedness in the heavenly (supernatural) sphere.",evil,no
219,Romans 16:17,"Now I beseech you, brethren, mark them which cause divisions and offences contrary to the doctrine which ye have learned; and avoid them.","One final word of counsel, friends. Keep a sharp eye out for those who take bits and pieces of the teaching that you learned and then use them to make trouble. Give these people a wide berth. 18 They have no intention of living for our Master Christ. They're only in this for what they can get out of it, and aren't above using pious sweet talk to dupe unsuspecting innocents.","I appeal to you, brethren, to be on your guard concerning those who create dissensions and difficulties and cause divisions, in opposition to the doctrine (the teaching) which you have been taught. [I warn you to turn aside from them, to] avoid them.",evil,no
220,Proverbs 8:13,"The fear of the Lord is to hate evil: pride, and arrogancy, and the evil way, and the froward mouth, do I hate.","The Fear-of-God means hating Evil,
whose ways I hate with a passion — 
pride and arrogance and crooked talk.","The reverent fear and worshipful awe of the Lord [includes] the hatred of evil; pride, arrogance, the evil way, and perverted and twisted speech I hate.",evil,no
221,Romans 12:9,Let love be without dissimulation. Abhor that which is evil; cleave to that which is good.,Love from the center of who you are; don't fake it. Run for dear life from evil; hold on for dear life to good.,"[Let your] love be sincere (a real thing); hate what is evil [loathe all ungodliness, turn in horror from wickedness], but hold fast to that which is good.",evil,no
222,Ephesians 4:26-27,"26 Be ye angry, and sin not: let not the sun go down upon your wrath:
27 Neither give place to the devil.",26 Go ahead and be angry. You do well to be angry - but don't use your anger as fuel for revenge. And don't stay angry. Don't go to bed angry. 27 Don't give the Devil that kind of foothold in your life.,"26 When angry, do not sin; do not ever let your wrath (your exasperation, your fury or indignation) last until the sun goes down.
27 Leave no [such] room or foothold for the devil [give no opportunity to him].",evil,no
223,1 Thessalonians 5:21-22,"21 Prove all things; hold fast that which is good.
22 Abstain from all appearance of evil.","21 On the other hand, don't be gullible. Check out everything, and keep only what's good. 22 Throw out anything tainted with evil.","21 But test and prove all things [until you can recognize] what is good; [to that] hold fast. 
22 Abstain from evil [shrink from it and keep aloof from it] in whatever form or whatever kind it may be.",evil,no
224,Genesis 50:20,"But as for you, ye thought evil against me; but God meant it unto good, to bring to pass, as it is this day, to save much people alive.","Don't you see, you planned evil against me but God used those same plans for my good, as you see all around you right now - life for many people.","As for you, you thought evil against me, but God meant it for good, to bring about that many people should be kept alive, as they are this day.",evil,no
225,Mark 7:20-23,"20 And he said, That which cometh out of the man, that defileth the man.
21 For from within, out of the heart of men, proceed evil thoughts, adulteries, fornications, murders,
22 Thefts, covetousness, wickedness, deceit, lasciviousness, an evil eye, blasphemy, pride, foolishness:
23 All these evil things come from within, and defile the man.","20 He went on: ""It's what comes out of a person that pollutes: 21 obscenities, lusts, thefts, murders, adulteries, 22 greed, depravity, deceptive dealings, carousing, mean looks, slander, arrogance, foolishness —   23 all these are vomit from the heart. There is the source of your pollution.""","20 And He said, What comes out of a man is what makes a man unclean and renders [him] unhallowed. 
21 For from within, [that is] out of the hearts of men, come base and wicked thoughts, sexual immorality, stealing, murder, adultery, 
22 Coveting (a greedy desire to have more wealth), dangerous and destructive wickedness, deceit; unrestrained (indecent) conduct; an evil eye (envy), slander (evil speaking, malicious misrepresentation, abusiveness), pride ( the sin of an uplifted heart against God and man), foolishness (folly, lack of sense, recklessness, thoughtlessness).
23 All these evil [purposes and desires] come from within, and they make the man unclean and render him unhallowed.",evil,no
226,1 Thessalonians 5:15,"See that none render evil for evil unto any man; but ever follow that which is good, both among yourselves, and to all men.","And be careful that when you get on each other's nerves you don't snap at each other. Look for the best in each other, and always do your best to bring it out.","See that none of you repays another with evil for evil, but always aim to show kindness and seek to do good to one another and to everybody.",evil,no
227,Proverbs 3:7-8,"7 Be not wise in thine own eyes: fear the Lord, and depart from evil.
8 It shall be health to thy navel, and marrow to thy bones.","7 Don't assume that you know it all.
Run to God! Run from evil! 
8 Your body will glow with health,
your very bones will vibrate with life!","7 Be not wise in your own eyes; reverently fear and worship the Lord and turn [entirely] away from evil.
8 It shall be health to your nerves and sinews, and marrow and moistening to your bones.",evil,no
228,Hebrews 11:1,"Now faith is the substance of things hoped for, the evidence of things not seen.","The fundamental fact of existence is that this trust in God, this faith, is the firm foundation under everything that makes life worth living. It's our handle on what we can't see.","NOW FAITH is the assurance (the confirmation, the title deed) of the things [we] hope for, being the proof of things [we] do not see and the conviction of their reality [faith perceiving as real fact what is not revealed to the senses].",faith,no
229,Romans 10:10,For with the heart man believeth unto righteousness; and with the mouth confession is made unto salvation.,"With your whole being you embrace God setting things right, and then you say it, right out loud: ""God has set everything right between him and me!""","For with the heart a person believes (adheres to, trusts in, and relies on Christ) and so is justified (declared righteous, acceptable to God), and with the mouth he confesses (declares openly and speaks out freely his faith) and confirms [his] salvation.",faith,no
230,Hebrews 11:6,"But without faith it is impossible to please him: for he that cometh to God must believe that he is, and that he is a rewarder of them that diligently seek him.",It's impossible to please God apart from faith. And why? Because anyone who wants to approach God must believe both that he exists and that he cares enough to respond to those who seek him.,But without faith it is impossible to please and be satisfactory to Him. For whoever would come near to God must [necessarily] believe that God exists and that He is the rewarder of those who earnestly and diligently seek Him [out].,faith,no
231,Ephesians 3:17,"That Christ may dwell in your hearts by faith; that ye, being rooted and grounded in love",That Christ will live in you as you open the door and invite him in. And I ask him that with both feet planted firmly on love,"May Christ through your faith [actually] dwell (settle down, abide, make His permanent home) in your hearts! May you be rooted deep in love and founded securely on love",faith,no
232,Mark 11:24,"Therefore I say unto you, What things soever ye desire, when ye pray, believe that ye receive them, and ye shall have them.","That's why I urge you to pray for absolutely everything, ranging from small to large. Include everything as you embrace this God-life, and you'll get God's everything.","For this reason I am telling you, whatever you ask for in prayer, believe (trust and be confident) that it is granted to you, and you will [get it].",faith,no
233,1 John 5:5,"Who is he that overcometh the world, but he that believeth that Jesus is the Son of God?",The person who wins out over the world's ways is simply the one who believes Jesus is the Son of God.,"Who is it that is victorious over [that conquers] the world but he who believes that Jesus is the Son of God [who adheres to, trusts in, and relies on that fact]?",faith,no
234,1 Timothy 4:12,"Let no man despise thy youth; but be thou an example of the believers, in word, in conversation, in charity, in spirit, in faith, in purity.","And don't let anyone put you down because you're young. Teach believers with your life: by word, by demeanor, by love, by faith, by integrity.","Let no one despise or think less of you because of your youth, but be an example (pattern) for the believers in speech, in conduct, in love, in faith, and in purity.",faith,no
235,Galatians 2:20,"I am crucified with Christ: nevertheless I live; yet not I, but Christ liveth in me: and the life which I now live in the flesh I live by the faith of the Son of God, who loved me, and gave himself for me.","Christ's life showed me how, and enabled me to do it. I identified myself completely with him. Indeed, I have been crucified with Christ. My ego is no longer central. It is no longer important that I appear righteous before you or have your good opinion, and I am no longer driven to impress God. Christ lives in me. The life you see me living is not ""mine,"" but it is lived by faith in the Son of God, who loved me and gave himself for me.","I have been crucified with Christ [in Him I have shared His crucifixion]; it is no longer I who live, but Christ (the Messiah) lives in me; and the life I now live in the body I live by faith in (by adherence to and reliance on and complete trust in) the Son of God, Who loved me and gave Himself up for me.",faith,no
236,John 1:12,"But as many as received him, to them gave he power to become the sons of God, even to them that believe on his name:","But whoever did want him,
who believed he was who he claimed
and would do what he said,
He made to be their true selves,
their child-of-God selves.","But to as many as did receive and welcome Him, He gave the authority (power, privilege, right) to become the children of God, that is, to those who believe in (adhere to, trust in, and rely on) His name.",faith,no
237,2 Corinthians 5:7,"For we walk by faith, not by sight",It's what we trust in but don't yet see that keeps us going.,"For we walk by faith [we regulate our lives and conduct ourselves by our conviction or belief respecting man's relationship to God and divine things, with trust and holy fervor; thus we walk] not by sight or appearance.",faith,no
238,James 1:6,"But let him ask in faith, nothing wavering. For he that wavereth is like a wave of the sea driven with the wind and tossed.","Ask boldly, believingly, without a second thought. People who ""worry their prayers"" are like wind-whipped waves.","Only it must be in faith that he asks with no wavering (no hesitating, no doubting). For the one who wavers (hesitates, doubts) is like the billowing surge out at sea that is blown hither and thither and tossed by the wind.",faith,no
239,1 Peter 1:8-9,"8 Whom having not seen, ye love; in whom, though now ye see him not, yet believing, ye rejoice with joy unspeakable and full of glory:
9 Receiving the end of your faith, even the salvation of your souls.","You never saw him, yet you love him. You still don't see him, yet you trust him - with laughter and singing. 9 Because you kept on believing, you'll get what you're looking forward to: total salvation.","8 Without having seen Him, you love Him; though you do not [even] now see Him, you believe in Him and exult and thrill with inexpressible and glorious (triumphant, heavenly) joy.
9 [At the same time] you receive the result (outcome, consummation) of your faith, the salvation of your souls.",faith,no
240,John 11:40,"Jesus saith unto her, Said I not unto thee, that, if thou wouldest believe, thou shouldest see the glory of God?","Jesus looked her in the eye. ""Didn't I tell you that if you believed, you would see the glory of God?""","Jesus said to her, Did I not tell you and  promise you that if you would believe and rely on Me, you would see the glory of God?",faith,no
241,Deuteronomy 6:6-7,"6 And these words, which I command thee this day, shall be in thine heart:
7 And thou shalt teach them diligently unto thy children, and shalt talk of them when thou sittest in thine house, and when thou walkest by the way, and when thou liest down, and when thou risest up.","6 Write these commandments that I've given you today on your hearts. Get them inside of you 7 and then get them inside your children. Talk about them wherever you are, sitting at home or walking in the street; talk about them from the time you get up in the morning to when you fall into bed at night.","6 And these words which I am commanding you this day shall be [first] in your [own] minds and hearts; [then]
7 You shall whet and sharpen them so as to make them penetrate, and teach and impress them diligently upon the [minds and] hearts of your children, and shall talk of them when you sit in your house and when you walk by the way, and when you lie down and when you rise up.",family,no
242,Acts 16:31,"And they said, Believe on the Lord Jesus Christ, and thou shalt be saved, and thy house.","They said, ""Put your entire trust in the Master Jesus. Then you'll live as you were meant to live - and everyone in your house included!""","And they answered, Believe in the Lord Jesus Christ [give yourself up to Him,  take yourself out of your own keeping and entrust yourself into His keeping] and you will be saved, [and this applies both to] you and your household as well.",family,no
243,1 Corinthians 1:10,"Now I beseech you, brethren, by the name of our Lord Jesus Christ, that ye all speak the same thing, and that there be no divisions among you; but that ye be perfectly joined together in the same mind and in the same judgment.","I have a serious concern to bring up with you, my friends, using the authority of Jesus, our Master. I'll put it as urgently as I can: You must get along with each other. You must learn to be considerate of one another, cultivating a life in common.","But I urge and entreat you, brethren, by the name of our Lord Jesus Christ, that all of you be in perfect harmony and full agreement in what you say, and that there be no dissensions or factions or divisions among you, but that you be perfectly united in your common understanding and in your opinions and judgments.",family,no
244,Proverbs 6:20,"My son, keep thy father's commandment, and forsake not the law of thy mother:","Good friend, follow your father's good advice;
don't wander off from your mother's teachings.","My son, keep your father's [God-given] commandment and forsake not the law of [God] your mother [taught you].",family,no
245,1 John 4:20,"If a man say, I love God, and hateth his brother, he is a liar: for he that loveth not his brother whom he hath seen, how can he love God whom he hath not seen?","If anyone boasts, ""I love God,"" and goes right on hating his brother or sister, thinking nothing of it, he is a liar. If he won't love the person he can see, how can he love the God he can't see?","If anyone says, I love God, and hates (detests, abominates) his brother [in Christ], he is a liar; for he who does not love his brother, whom he has seen, cannot love God, Whom he has not seen.",family,no
246,Ephesians 6:4,"And, ye fathers, provoke not your children to wrath: but bring them up in the nurture and admonition of the Lord.","Fathers, don't exasperate your children by coming down hard on them. Take them by the hand and lead them in the way of the Master.","Fathers, do not irritate and provoke your children to anger [do not exasperate them to resentment], but rear them [tenderly] in the training and discipline and the counsel and admonition of the Lord.",family,no
247,Psalms 133:1,"Behold, how good and how pleasant it is for brethren to dwell together in unity!","How wonderful, how beautiful,
when brothers and sisters get along! ","BEHOLD, HOW good and how pleasant it is for brethren to dwell together in unity!",family,no
248,Isaiah 49:15-16,"15 Can a woman forget her sucking child, that she should not have compassion on the son of her womb? yea, they may forget, yet will I not forget thee.
16 Behold, I have graven thee upon the palms of my hands; thy walls are continually before me.","15 ""Can a mother forget the infant at her breast,
walk away from the baby she bore?
But even if mothers forget,
I'd never forget you — never. 
16 Look, I've written your names on the backs of my hands.
The walls you're rebuilding are never out of my sight.","15 [And the Lord answered] Can a woman forget her nursing child, that she should not have compassion on the son of her womb? Yes, they may forget, yet I will not forget you.
16 Behold, I have indelibly imprinted (tattooed a picture of) you on the palm of each of My hands; [O Zion] your walls are continually before Me.",family,no
249,Psalms 103:17,"But the mercy of the Lord is from everlasting to everlasting upon them that fear him, and his righteousness unto children's children;","God's love, though, is ever and always,
eternally present to all who fear him,
Making everything right for them and their children.","But the mercy and loving-kindness of the Lord are from everlasting to everlasting upon those who reverently and worshipfully fear Him, and His righteousness is to children's children.",family,no
250,Proverbs 22:6,"Train up a child in the way he should go: and when he is old, he will not depart from it.","Point your kids in the right direction - 
when they're old they won't be lost.","Train up a child in the way he should go [and in keeping with his individual gift or bent], and when he is old he will not depart from it.",family,no
251,Exodus 20:12,Honour thy father and thy mother: that thy days may be long upon the land which the Lord thy God giveth thee.,"Honor your father and mother so that you'll live a long time in the land that God, your God, is giving you.","Regard (treat with honor, due obedience, and courtesy) your father and mother, that your days may be long in the land the Lord your God gives you.",family,no
252,Proverbs 17:17,"A friend loveth at all times, and a brother is born for adversity.","Friends love through all kinds of weather,
and families stick together in all kinds of trouble.","A friend loves at all times, and is born, as is a brother, for adversity.",family,no
253,Luke 11:13,"If ye then, being evil, know how to give good gifts unto your children: how much more shall your heavenly Father give the Holy Spirit to them that ask him?","As bad as you are, you wouldn't think of such a thing - you're at least decent to your own children. And don't you think the Father who conceived you in love will give the Holy Spirit when you ask him?""","If you then, evil as you are, know how to give good gifts [gifts that are to their advantage] to your children, how much more will your heavenly Father give the Holy Spirit to those who ask and  continue to ask Him!",family,no
254,Acts 13:3,"And when they had fasted and prayed, and laid their hands on them, they sent them away.","So they commissioned them. In that circle of intensity and obedience, of fasting and praying, they laid hands on their heads and sent them off.","Then after fasting and praying, they put their hands on them and sent them away.",fasting,no
255,Isaiah 58:6,"Is not this the fast that I have chosen? to loose the bands of wickedness, to undo the heavy burdens, and to let the oppressed go free, and that ye break every yoke?","This is the kind of fast day I'm after:
to break the chains of injustice,
get rid of exploitation in the workplace,
free the oppressed,
cancel debts.","[Rather] is not this the fast that I have chosen: to loose the bonds of wickedness, to undo the bands of the yoke, to let the oppressed go free, and that you break every [enslaving] yoke?",fasting,no
256,Ezra 8:23,So we fasted and besought our God for this: and he was intreated of us.,So we fasted and prayed about these concerns. And he listened.,"So we fasted and besought our God for this, and He heard our entreaty.",fasting,no
257,Mathew 6:16,"Moreover when ye fast, be not, as the hypocrites, of a sad countenance: for they disfigure their faces, that they may appear unto men to fast. Verily I say unto you, They have their reward.","When you practice some appetite-denying discipline to better concentrate on God, don't make a production out of it. It might turn you into a small-time celebrity but it won't make you a saint.","And whenever you are fasting, do not look gloomy and  sour and  dreary like the hypocrites, for they put on a dismal countenance, that their fasting may be apparent to and seen by men. Truly I say to you, they have their reward in full already.",fasting,no
258,Mathew 6:17-18,"17 But thou, when thou fastest, anoint thine head, and wash thy face;
18 That thou appear not unto men to fast, but unto thy Father which is in secret: and thy Father, which seeth in secret, shall reward thee openly.","If you 'go into training' inwardly, act normal outwardly. Shampoo and comb your hair, brush your teeth, wash your face. 18 God doesn't require attention-getting devices. He won't overlook what you are doing; he'll reward you well.","17 But when you fast, perfume your head and wash your face,
18 So that your fasting may not be noticed by men but by your Father, Who sees in secret; and your Father, Who sees in secret, will reward you in the open.",fasting,no
259,Daniel 10:3,"I ate no pleasant bread, neither came flesh nor wine in my mouth, neither did I anoint myself at all, till three whole weeks were fulfilled.","I ate only plain and simple food, no seasoning or meat or wine. I neither bathed nor shaved until the three weeks were up.","I ate no pleasant or desirable food, nor did any meat or wine come into my mouth; and I did not anoint myself at all for the full three weeks.",fasting,no
260,Acts 13:2,"As they ministered to the Lord, and fasted, the Holy Ghost said, Separate me Barnabas and Saul for the work whereunto I have called them.","One day as they were worshiping God - they were also fasting as they waited for guidance - the Holy Spirit spoke: ""Take Barnabas and Saul and commission them for the work I have called them to do.""","While they were worshiping the Lord and fasting, the Holy Spirit said, Separate now for Me Barnabas and Saul for the work to which I have called them.",fasting,no
261,Esther 4:16,"Go, gather together all the Jews that are present in Shushan, and fast ye for me, and neither eat nor drink three days, night or day: I also and my maidens will fast likewise; and so will I go in unto the king, which is not according to the law: and if I perish, I perish.","""Go and get all the Jews living in Susa together. Fast for me. Don't eat or drink for three days, either day or night. I and my maids will fast with you. If you will do this, I'll go to the king, even though it's forbidden. If I die, I die.""","Go, gather together all the Jews that are present in Shushan, and fast for me; and neither eat nor drink for three days, night or day. I also and my maids will fast as you do. Then I will go to the king, though it is against the law; and if I perish, I perish.",fasting,no
262,Exodus 34:28,"And he was there with the Lord forty days and forty nights; he did neither eat bread, nor drink water. And he wrote upon the tables the words of the covenant, the ten commandments.","Moses was there with God forty days and forty nights. He didn't eat any food; he didn't drink any water. And he wrote on the tablets the words of the covenant, the Ten Words.","Moses was there with the Lord forty days and forty nights; he ate no bread and drank no water. And he wrote upon the tables the words of the covenant, the Ten Commandments.",fasting,no
263,Luke 4:2,"Being forty days tempted of the devil. And in those days he did eat nothing: and when they were ended, he afterward hungered.","For forty wilderness days and nights he was tested by the Devil. He ate nothing during those days, and when the time was up he was hungry.","For (during) forty days in the wilderness (desert), where He was tempted ( tried, tested exceedingly) by the devil. And He ate nothing during those days, and when they were completed, He was hungry.",fasting,no
264,Joel 2:12,"Therefore also now, saith the Lord, turn ye even to me with all your heart, and with fasting, and with weeping, and with mourning:","But there's also this, it's not too late - God's personal Message! - ""Come back to me and really mean it! Come fasting and weeping, sorry for your sins!""","Therefore also now, says the Lord, turn and keep on coming to Me with all your heart, with fasting, with weeping, and with mourning [until every hindrance is removed and the broken fellowship is restored].",fasting,no
265,Luke 2:37,"And she was a widow of about fourscore and four years, which departed not from the temple, but served God with fastings and prayers night and day","And a widow for eighty-four. She never left the Temple area, worshiping night and day with her fastings and prayers.","And as a widow even for eighty-four years. She did not go out from the temple enclosure, but was worshiping night and day with fasting and prayer.",fasting,no
266,Nehemiah 1:4,"And it came to pass, when I heard these words, that I sat down and wept, and mourned certain days, and fasted, and prayed before the God of heaven","When I heard this, I sat down and wept. I mourned for days, fasting and praying before the God-of-Heaven.","When I heard this, I sat down and wept and mourned for days and fasted and prayed [constantly] before the God of heaven",fasting,no
267,Isaiah 41:10,"Fear thou not; for I am with thee: be not dismayed; for I am thy God: I will strengthen thee; yea, I will help thee; yea, I will uphold thee with the right hand of my righteousness.","Don't panic. I'm with you.
There's no need to fear for I'm your God.
I'll give you strength. I'll help you.
I'll hold you steady, keep a firm grip on you.","Fear not [there is nothing to fear], for I am with you; do not look around you in terror and be dismayed, for I am your God. I will strengthen and harden you to difficulties, yes, I will help you; yes, I will hold you up and retain you with My [victorious] right hand of rightness and justice.",fear,no
268,Psalms 56:3,"What time I am afraid, I will trust in thee.","When I get really afraid
I come to you in trust.","What time I am afraid, I will have confidence in and put my trust and reliance in You.",fear,no
269,Joshua 1:9,"Have not I commanded thee? Be strong and of a good courage; be not afraid, neither be thou dismayed: for the Lord thy God is with thee whithersoever thou goest.","Haven't I commanded you? Strength! Courage! Don't be timid; don't get discouraged. God, your God, is with you every step you take.""","Have not I commanded you? Be strong, vigorous, and very courageous. Be not afraid, neither be dismayed, for the Lord your God is with you wherever you go.",fear,no
270,Isaiah 41:13,"For I the Lord thy God will hold thy right hand, saying unto thee, Fear not; I will help thee.","That's right. Because I, your God,
have a firm grip on you and I'm not letting go.
I'm telling you, 'Don't panic.
I'm right here to help you.'","For I the Lord your God hold your right hand; I am the Lord, Who says to you, Fear not; I will help you!",fear,no
271,Psalms 118:6,The Lord is on my side; I will not fear: what can man do unto me?,"God's now at my side and I'm not afraid;
who would dare lay a hand on me?",The Lord is on my side; I will not fear. What can man do to me?,fear,no
272,1 John 4:18,There is no fear in love; but perfect love casteth out fear: because fear hath torment. He that feareth is not made perfect in love.,"There is no room in love for fear. Well-formed love banishes fear. Since fear is crippling, a fearful life - fear of death, fear of judgment - is one not yet fully formed in love.","There is no fear in love [dread does not exist], but full-grown (complete, perfect) love turns fear out of doors and expels every trace of terror! For fear brings with it the thought of punishment, and [so] he who is afraid has not reached the full maturity of love [is not yet grown into love's complete perfection].",fear,no
273,Psalms 23:4,"Yea, though I walk through the valley of the shadow of death, I will fear no evil: for thou art with me; thy rod and thy staff they comfort me.","Even when the way goes through
Death Valley,
I'm not afraid
when you walk at my side.
Your trusty shepherd's crook
makes me feel secure.","Yes, though I walk through the [deep, sunless] valley of the shadow of death, I will fear or dread no evil, for You are with me; Your rod [to protect] and Your staff [to guide], they comfort me.",fear,no
